time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
34.142646,1.2285,0.5812,0.1064,1.363
34.143801,-0.3363,0.0796,0.6778,0.761
34.147584,-2.1632,-0.4902,-0.1770,2.225
34.158934,-1.7445,-0.1489,-0.7687,1.912
34.166065,0.6731,0.4855,-0.6316,1.043
34.176378,0.9839,0.5809,-0.5162,1.254
34.186147,1.7724,0.8534,-0.8148,2.129
34.195885,-1.3529,0.0186,-0.8610,1.604
34.248199,-1.4127,0.0268,-0.7653,1.607
34.250391,0.0576,0.3777,-0.5293,0.653
34.250953,0.0853,0.5717,-0.1219,0.591
34.251271,-0.4159,0.3246,-0.0987,0.537
34.251684,-0.5163,0.6464,-0.1945,0.850
34.258977,-0.9816,0.8703,-0.1651,1.322
34.265997,-2.4312,1.4668,-0.2354,2.849
34.277301,-3.5645,0.7002,0.0605,3.633
34.286142,-3.6964,3.2772,-0.5947,4.976
34.296495,-6.8498,6.6484,-2.9772,9.999
34.308494,-8.7176,4.9694,-4.0798,10.832
34.316358,-4.7645,3.2729,-3.2646,6.639
34.326714,-2.2436,3.0118,-3.3432,5.028
34.335898,-3.5475,3.5012,-3.1098,5.875
34.346401,-7.1667,4.7030,-2.1077,8.827
34.356116,-9.2463,4.6577,-2.4931,10.649
34.421782,-10.0366,3.1235,-1.1526,10.574
34.428571,-9.3361,3.3016,0.5086,9.916
34.429670,-8.8507,4.2346,-2.2917,10.076
34.430709,-10.9456,2.7956,-1.1265,11.353
34.431753,-9.3896,6.0953,-1.0588,11.244
34.432459,-10.6460,8.1822,-2.0465,13.582
34.433327,-14.0241,5.4665,0.3941,15.057
34.436104,-11.1161,4.5599,0.2689,12.018
34.446099,-6.3233,4.5106,0.0186,7.767
34.456216,0.1746,6.1116,3.9861,7.299
34.466386,2.0691,8.2858,3.1586,9.106
34.482248,-2.3919,7.9400,2.8808,8.779
34.488792,-8.8722,5.6759,1.4026,10.625
34.557131,-17.4373,0.2665,-0.2686,17.441
34.560087,-22.6181,-8.9136,-0.5629,24.318
34.561867,0.4679,1.6343,-2.4204,2.958
34.562678,10.3168,3.6019,3.1538,11.374
34.563880,10.0207,-1.5998,0.7478,10.175
34.564815,7.6452,-4.7927,-0.0655,9.023
34.565541,2.1293,-6.9640,1.2910,7.396
34.566486,-2.8947,-5.7505,1.0466,6.522
34.577768,-6.2785,-3.2838,-1.2387,7.193
34.586151,-8.9270,-2.7948,-2.6570,9.724
34.596488,-10.2510,-3.2007,-2.8176,11.103
34.606156,-10.9965,-3.7104,-2.7343,11.923
34.617099,-10.1894,-3.3641,-3.2725,11.218
34.691748,-8.2789,-3.1310,-3.5822,9.549
34.694458,-6.1903,-2.9054,-2.7930,7.387
34.695489,-5.2003,-3.0136,-2.7217,6.598
34.696424,-5.7176,-3.1677,-2.8175,7.118
34.697382,-6.8744,-3.2012,-3.0453,8.172
34.698130,-8.1439,-3.0245,-3.1137,9.229
34.698951,-9.0785,-2.5810,-2.6608,9.806
34.700645,-9.0460,-2.0621,-1.9393,9.479
34.705906,-9.0326,-1.5966,-0.7107,9.200
34.716424,-8.8370,-0.2740,0.4802,8.854
34.728230,-8.8148,1.6029,0.5694,8.977
34.736043,-8.3077,3.2867,0.3080,8.940
34.746201,-6.6060,5.2462,0.1296,8.437
34.764569,-2.5268,6.9509,0.0908,7.396
34.766964,0.4276,7.3342,0.7319,7.383
34.826131,1.8842,7.1994,0.6870,7.474
34.829626,1.5358,7.1017,-0.0403,7.266
34.830743,0.7034,6.9303,-1.5191,7.130
34.831865,0.5638,6.8174,-2.2579,7.204
34.833524,1.2415,6.5709,-2.2193,7.046
34.834901,3.2114,6.3136,-0.7505,7.123
34.837019,5.5966,5.8586,0.9751,8.161
34.846729,8.2402,5.5999,2.2658,10.217
34.855817,11.2119,5.4323,2.8078,12.771
34.866157,13.8765,4.9177,3.0065,15.026
34.878345,15.8699,4.1763,3.3314,16.745
34.886269,15.8120,3.2191,2.9464,16.403
34.899560,15.3317,3.0628,2.2592,15.797
34.906064,15.3557,3.1511,1.9205,15.793
34.974767,15.3347,2.9385,1.2595,15.664
34.977537,15.2116,2.1932,1.6655,15.459
34.981820,9.6745,6.1671,2.2985,11.701
34.982578,1.6927,7.6413,1.9009,8.054
34.983095,8.9645,1.4412,6.1836,10.985
34.984386,9.8441,5.6137,5.6559,12.665
34.985398,19.4447,1.9011,5.7836,20.375
34.986520,8.8467,2.0213,5.4755,10.599
34.996372,5.0527,2.4006,-0.3802,5.607
35.006589,3.8416,2.1444,-4.4903,6.286
35.015837,1.0578,0.3463,-8.9993,9.068
35.032024,2.8567,0.4146,-5.9433,6.607
35.036431,2.5575,-0.0126,-1.0144,2.751
35.084637,3.9192,0.9631,-1.1462,4.195
35.086452,8.5661,0.8677,-0.8941,8.656
35.087370,11.0746,1.1330,14.0534,17.928
35.088044,12.4555,2.3141,16.6426,20.916
35.088750,8.8043,2.9819,4.6621,10.399
35.095950,0.8405,0.7258,-4.5469,4.681
35.105849,-4.2109,-0.7545,-7.1149,8.302
35.116221,-1.6610,-0.3271,-3.3349,3.740
35.126127,2.0896,0.3916,1.9517,2.886
35.136501,1.4945,0.2102,2.3127,2.762
35.148615,-1.0904,-0.3220,0.1322,1.145
35.156104,-1.2064,-0.4029,-0.3309,1.314
35.165899,1.0106,-0.0727,1.1856,1.560
35.179711,1.3780,-0.1634,2.2700,2.661
35.186116,-0.8636,-0.5468,4.9290,5.034
35.261859,-0.7230,-0.2238,3.6607,3.738
35.262899,0.7950,0.1575,0.3643,0.889
35.263116,0.5319,0.1764,-0.6244,0.839
35.263338,0.3320,0.2350,-0.7468,0.850
35.263610,0.0654,0.1467,-0.2859,0.328
35.263738,-0.1892,0.0194,0.2692,0.330
35.263858,-0.2779,-0.0293,0.4721,0.549
35.266820,0.2114,0.0394,0.2947,0.365
35.278177,-0.6115,-0.2248,0.8513,1.072
35.286124,-0.5535,-0.2148,0.8226,1.014
35.296211,-0.0964,-0.0677,0.6295,0.640
35.305910,-0.0025,-0.0089,0.3591,0.359
35.315669,-0.4181,-0.1070,-0.8621,0.964
35.365664,-1.1386,-0.3912,1.4688,1.899
35.366780,-0.1578,0.0007,2.3379,2.343
35.366998,0.3010,-0.1080,-0.0391,0.322
35.367201,-1.2369,-0.2163,-0.0659,1.257
35.367359,-1.0433,-0.3249,0.4427,1.179
35.376893,-0.0623,-0.0908,0.9215,0.928
35.385966,0.0840,-0.1216,0.6498,0.666
35.395651,0.0641,-0.2016,0.2079,0.297
35.405795,-0.2003,-0.0854,0.1502,0.265
35.418852,-0.8081,-0.0379,0.1527,0.823
35.425895,0.0033,0.3036,-1.0693,1.112
35.436980,-1.0986,0.3314,-0.6696,1.329
35.445787,-0.8808,0.4672,-0.8340,1.300
35.455739,-0.5311,0.6028,-1.3270,1.551
35.466646,0.0219,0.6602,-0.9946,1.194
35.529579,0.0555,0.6298,-0.3741,0.735
35.531258,-0.3807,0.5016,-0.4018,0.747
35.531741,-1.4360,0.8738,-0.3147,1.710
35.532086,-3.8898,2.4426,-0.0162,4.593
35.532634,-3.4452,1.2066,-0.9374,3.769
35.532975,-3.4192,3.0992,-0.8450,4.691
35.535698,-5.9821,4.5806,-1.4141,7.666
35.546464,-6.0712,3.1796,-2.6208,7.337
35.556122,-4.6014,3.2429,-2.4321,6.132
35.566090,-3.7920,3.3982,-3.3879,6.116
35.576478,-5.6878,3.9023,-2.4156,7.308
35.585677,-7.4984,4.2663,-1.8563,8.825
35.596224,-7.5083,4.5021,-2.3315,9.060
35.605777,-7.2653,4.5828,-3.5071,9.278
35.616552,-7.7175,4.6956,-1.8787,9.227
35.679492,-9.6699,4.9184,-0.8521,10.882
35.681730,-11.1574,3.8589,-3.0151,12.185
35.683181,-10.8153,5.3406,-3.6860,12.613
35.684321,-12.3426,6.4369,-4.3576,14.586
35.685824,-14.9771,4.2393,2.8527,15.825
35.686721,-11.8211,6.4618,-1.2366,13.529
35.687356,-9.8425,6.2969,-1.8019,11.823
35.696216,-6.8988,5.3218,2.0644,8.954
35.706060,0.8002,9.9405,2.3142,10.238
35.716504,2.9052,11.3906,0.1386,11.756
35.728421,-0.9859,10.1561,0.3252,10.209
35.735911,-9.3000,6.1324,-0.2111,11.142
35.804398,-25.6169,-1.7351,-0.7818,25.687
35.810452,-12.6824,-4.2927,-1.6398,13.489
35.813587,7.9303,3.7089,5.1563,10.160
35.815707,9.3070,-0.9432,1.9708,9.560
35.817886,4.8381,-5.5864,-2.0309,7.664
35.818731,-0.4120,-8.4137,-1.0222,8.486
35.819828,-6.0722,-6.1146,-0.9200,8.666
35.821025,-8.5218,-2.2413,-3.9120,9.641
35.826180,-9.0722,-0.6657,-4.7078,10.243
35.836929,-7.6489,-0.6493,-3.0540,8.262
35.847211,-5.6853,-1.3951,-2.3581,6.311
35.856026,-4.4727,-2.1696,-2.4944,5.562
35.866093,-3.9173,-2.6951,-2.4502,5.349
35.880514,-4.2298,-3.3280,-2.2180,5.821
35.885936,-5.4403,-3.8032,-2.4921,7.090
35.958231,-7.8504,-3.7435,-2.6465,9.091
35.961842,-10.1156,-2.8964,-2.8715,10.907
35.963805,-11.1343,-1.1305,-3.7481,11.802
35.965983,-10.0709,0.8068,-4.3749,11.010
35.967087,-6.9487,1.1078,-3.6521,7.928
35.967635,-2.5127,0.5739,-2.3535,3.490
35.968016,0.0758,0.5163,-1.2039,1.312
35.968351,-0.1937,1.5379,-0.7328,1.715
35.977877,-1.0289,2.9444,-0.6068,3.177
35.986328,-1.1867,4.0815,-0.1079,4.252
35.996752,-0.4947,4.5573,0.4093,4.602
36.006108,1.0489,5.0657,1.1981,5.310
36.017260,1.7575,5.2313,0.5273,5.544
36.077737,3.1197,5.8457,-0.9521,6.694
36.078664,2.9578,6.2574,-2.1850,7.258
36.078959,4.8336,7.1087,-2.4632,8.942
36.079233,7.7068,7.3751,-1.3093,10.747
36.079511,11.4485,6.7710,0.3711,13.306
36.079748,14.5953,5.6133,2.3023,15.806
36.085835,16.2223,4.5542,3.2187,17.154
36.096493,15.0038,3.5685,3.3395,15.780
36.107794,12.9232,2.9889,3.1049,13.623
36.116650,11.0519,2.6627,2.9727,11.750
36.127885,9.1985,2.3376,2.8224,9.902
36.135880,8.1135,2.2106,2.9364,8.907
36.146895,8.3067,2.2931,3.0106,9.128
36.156293,8.8828,2.1883,2.9403,9.609
36.165777,9.9096,2.1576,2.8833,10.544
36.175921,11.4573,2.1415,2.6956,11.963
36.229003,13.1887,2.2014,2.7711,13.655
36.231130,14.3291,2.2836,2.8862,14.794
36.231627,15.1421,2.3837,3.3675,15.694
36.232071,15.3986,2.7113,4.4210,16.248
36.232657,14.3075,2.7199,4.9911,15.395
36.236333,13.7323,2.2827,4.3245,14.577
36.246980,-2.4474,22.9451,0.5592,23.082
36.255897,-15.1396,-0.4603,3.2597,15.493
36.266023,-2.2599,-3.8150,2.4816,5.081
36.276903,-9.2939,-2.1134,-7.1499,11.915
36.286231,-24.9963,-6.6001,-15.5733,30.181
36.298140,-13.2173,-5.8621,-12.4317,19.069
36.306426,6.8862,-0.1073,-0.5862,6.912
36.355995,13.5140,2.3429,-1.9534,13.854
36.358148,15.0966,2.9180,-0.4442,15.382
36.359077,13.4740,3.8781,-0.5267,14.031
36.360144,8.4662,1.0196,4.3936,9.593
36.362187,8.1282,1.0436,16.7635,18.659
36.366921,7.7394,1.4923,9.2026,12.117
36.376340,0.6238,0.1864,-1.2060,1.371
36.385985,-4.1943,-1.1273,-2.0832,4.817
36.396619,-1.3763,-0.9927,4.3255,4.646
36.406255,3.4007,0.2301,6.4657,7.309
36.416486,3.5942,0.5939,1.7142,4.026
36.426142,4.2125,1.1767,-1.8255,4.739
36.437406,4.1664,1.5070,-4.5117,6.323
36.516890,-0.2773,-0.0726,-3.2872,3.300
36.519547,-2.2388,-0.4460,0.2527,2.297
36.520960,0.3669,0.0427,0.6667,0.762
36.523083,1.1361,0.1003,1.4644,1.856
36.524440,0.7883,0.0512,1.8410,2.003
36.525983,-0.1651,-0.3013,2.0603,2.089
36.527619,-0.5492,-0.2910,1.7308,1.839
36.529946,0.2117,-0.0849,0.6660,0.704
36.531272,0.5996,0.0426,0.2424,0.648
36.537496,0.8734,0.1608,0.2880,0.934
36.551729,-0.3889,-0.1618,1.0495,1.131
36.556463,-0.9451,-0.2492,1.1879,1.538
36.566151,0.0237,-0.0136,0.4803,0.481
36.576072,0.1681,-0.0136,0.4319,0.464
36.585867,0.4218,0.0257,0.5989,0.733
36.637564,-0.9694,-0.3856,1.2174,1.603
36.639401,-0.2647,-0.1993,0.7245,0.797
36.640154,0.1723,-0.0527,0.3715,0.413
36.640701,0.0516,-0.1020,0.1557,0.193
36.641006,-0.0881,-0.1120,0.2815,0.316
36.646600,0.7133,0.1329,0.1017,0.733
36.655780,-0.9045,-0.2785,0.7416,1.202
36.665761,-1.2989,-0.4159,0.3345,1.404
36.675951,-0.6515,-0.2106,0.3871,0.787
36.686023,-0.6157,-0.3195,0.6436,0.946
36.696028,-0.7492,-0.3403,0.9992,1.294
36.706090,-0.9451,-0.1753,0.9363,1.342
36.717269,0.7665,0.3617,-0.9534,1.276
36.725886,-0.1606,0.5947,-0.7747,0.990
36.789755,-1.2115,0.4164,-1.2459,1.787
36.791514,-0.2289,0.5320,-1.1549,1.292
36.791989,0.0346,0.5693,-0.9327,1.093
36.792448,-0.6022,0.3717,-0.2650,0.756
36.792783,-0.6627,0.3018,-0.1998,0.755
36.793175,-0.5503,0.4770,-0.4796,0.872
36.799194,-0.8720,0.7113,-0.7345,1.344
36.806148,-1.4419,1.2499,-1.0926,2.199
36.816449,-3.3118,2.1813,-0.4588,3.992
36.826166,-3.5258,0.4652,-0.3522,3.574
36.835952,-4.3829,3.4166,0.1053,5.558
36.853281,-7.6250,7.9173,-3.0110,11.397
36.855969,-10.2418,6.3391,-4.4762,12.850
36.912366,-7.0909,3.2644,-3.5208,8.563
36.914623,-3.8339,3.0395,-3.8503,6.226
36.915389,-4.3804,3.7349,-3.0863,6.532
36.916020,-6.6278,3.5479,-1.6126,7.689
36.916826,-8.1226,2.6566,-1.7651,8.726
36.917396,-7.6213,3.9964,-2.4299,8.942
36.926382,-7.5915,4.6398,-0.1851,8.899
36.936199,-10.4820,4.2917,1.1681,11.387
36.946830,-10.9946,6.1830,-1.9339,12.761
36.956484,-11.7513,7.6659,-0.2820,14.033
36.966373,-13.5843,5.4933,3.3519,15.031
36.976210,-12.8227,5.6724,-1.2365,14.076
36.986183,-9.6156,6.4520,-0.1079,11.580
37.001679,-4.8609,5.3168,4.6563,8.578
37.005912,-0.6088,8.0468,0.5373,8.088
37.074547,1.2864,9.3522,0.3239,9.446
37.081414,-5.1492,7.4573,1.1055,9.129
37.082510,-14.6632,4.1454,0.1052,15.238
37.083690,-28.0196,-6.4262,-1.4511,28.784
37.084348,-8.1608,-5.8671,1.0183,10.102
37.084795,11.6434,0.3537,4.2983,12.416
37.085286,15.6458,-3.3507,1.5013,16.071
37.086116,11.0233,-6.9818,-0.5987,13.062
37.096102,2.1535,-5.4818,1.4960,6.077
37.105965,-5.3409,-3.2094,-0.3804,6.243
37.116610,-9.8973,-2.1592,-2.8306,10.518
37.126061,-11.1097,-1.7198,-2.4784,11.512
37.135993,-10.0561,-2.0726,-2.3494,10.533
37.215057,-8.2791,-2.8449,-2.3527,9.065
37.217696,-6.7683,-3.3320,-1.7461,7.743
37.218443,-5.7622,-3.5196,-0.6716,6.785
37.218784,-4.5649,-3.5207,-0.2517,5.770
37.219245,-3.5252,-3.3923,-0.3556,4.905
37.219920,-3.2363,-3.1999,-0.5231,4.581
37.220442,-4.3145,-3.1235,-1.6952,5.590
37.220902,-6.6415,-2.7481,-2.8605,7.736
37.226114,-8.5497,-1.8437,-3.6822,9.490
37.236223,-9.0716,-0.8719,-3.8756,9.903
37.247665,-8.1037,-0.2147,-3.2195,8.722
37.255972,-5.9529,0.1518,-2.5141,6.464
37.266557,-5.3185,0.4366,-1.3984,5.517
37.276680,-3.2366,1.9108,-0.7228,3.827
37.287405,-0.6811,2.7860,0.2359,2.878
37.366687,1.4609,3.2555,0.8658,3.672
37.368812,1.3566,3.2313,1.0439,3.657
37.369452,-0.1467,3.4321,0.7803,3.523
37.369885,-1.1936,4.1338,0.5008,4.332
37.370355,-0.5835,5.1285,0.3173,5.171
37.370824,1.5704,6.0602,0.6192,6.291
37.371277,3.3531,6.2116,0.4287,7.072
37.371796,3.8923,6.0314,0.2677,7.183
37.375940,5.2599,6.6258,0.3568,8.467
37.386000,6.5015,7.0897,0.4980,9.632
37.397278,7.9390,6.9991,0.2509,10.587
37.405933,10.2491,6.2733,0.8106,12.044
37.416027,12.9076,5.1773,2.1982,14.080
37.426289,12.8438,3.7536,2.5009,13.613
37.436433,12.1416,2.8438,2.3623,12.692
37.511282,11.7189,2.4318,2.0698,12.146
37.517728,11.5072,2.1580,1.9965,11.877
37.519648,11.8332,1.9086,2.0131,12.154
37.522893,11.9897,1.6115,2.0000,12.262
37.524832,11.9874,1.3434,1.8268,12.200
37.526522,11.7971,1.1420,1.7957,11.988
37.527208,12.0456,0.9575,1.8478,12.224
37.527883,9.1752,4.8806,1.4535,10.494
37.528670,-10.8153,15.3937,0.6462,18.824
37.536127,10.1289,-3.6822,4.2455,11.583
37.554539,2.9432,-0.6781,1.2288,3.261
37.557469,3.9558,0.3522,0.0788,3.972
37.630064,2.3573,1.4409,-1.7307,3.260
37.632345,1.0625,0.2962,-7.9104,7.987
37.633149,6.5135,1.9053,-6.9548,9.717
37.633814,11.3811,2.7392,-0.3488,11.711
37.634468,8.7353,2.5343,-0.3241,9.101
37.635184,8.7855,2.0508,-2.6120,9.392
37.637021,5.7756,0.3899,0.5435,5.814
37.637611,4.4604,0.3643,9.8898,10.855
37.648544,5.2222,0.4934,10.8118,12.017
37.656016,7.4358,0.7270,7.3905,10.509
37.667111,3.3038,0.5351,2.8968,4.426
37.676784,-0.6843,-0.3592,-0.0247,0.773
37.686117,-0.8285,-0.2437,0.9006,1.248
37.705052,1.6188,0.4596,0.2494,1.701
37.707231,1.8758,0.5066,-0.0856,1.945
37.774409,1.1346,0.4177,-0.4719,1.298
37.776957,0.1748,0.1924,-0.6939,0.741
37.777747,-0.5669,-0.0620,-0.3223,0.655
37.778206,-0.4969,-0.2087,0.4865,0.726
37.778742,-0.2239,-0.2379,1.1874,1.232
37.779481,0.0183,-0.1397,1.3922,1.399
37.779971,-0.1703,-0.1689,1.6224,1.640
37.787007,0.4334,0.0171,1.4110,1.476
37.796372,-0.6646,-0.2670,0.6579,0.973
37.806311,-0.4700,-0.1101,0.0747,0.488
37.816081,0.4173,0.1835,-0.1359,0.476
37.826061,0.1592,0.0559,0.0048,0.169
37.837854,-0.3222,-0.1695,0.2429,0.438
37.846322,-0.4127,-0.1500,0.3827,0.582
37.917732,-0.0828,-0.0717,0.2295,0.254
37.920870,0.2755,0.0455,0.1155,0.302
37.921841,0.2038,0.0160,0.0405,0.208
37.922438,0.6140,0.0944,0.2783,0.681
37.923058,-1.4616,-0.4540,0.9455,1.799
37.923715,-0.6983,-0.2776,0.5685,0.942
37.924784,0.0009,-0.0624,0.7511,0.754
37.926829,-0.4663,-0.2199,0.8378,0.984
37.936093,0.9870,0.0537,0.4468,1.085
37.946185,-0.9895,-0.2899,1.2801,1.644
37.956129,-1.7517,-0.5262,0.4537,1.884
37.971797,-0.0033,0.0504,-0.3710,0.374
37.976124,0.4877,0.2250,-0.2293,0.584
38.045902,-0.0376,0.2528,-0.5312,0.589
38.049689,1.2127,0.7221,-1.9907,2.440
38.050867,-1.0649,0.2211,-0.6452,1.265
38.051473,-2.6549,-0.1228,-0.8139,2.780
38.052543,-1.4928,0.1697,-0.6270,1.628
38.053489,-0.0657,0.4716,-0.0849,0.484
38.053941,0.0265,0.5187,-0.0551,0.522
38.055780,-0.7425,0.8604,-0.3999,1.205
38.067020,-0.7012,0.7510,-1.3338,1.684
38.076587,-0.3604,0.7106,-1.1473,1.397
38.086431,-1.1989,1.6415,-0.7821,2.178
38.095817,-4.2074,2.8181,-0.7850,5.124
38.106439,-6.8293,5.2500,-1.8816,8.817
38.122181,-8.5069,4.8965,-2.1239,10.043
38.126294,-6.5469,2.9940,-1.6741,7.391
38.205390,-4.1796,2.1927,-0.9606,4.817
38.208430,-3.2563,2.2969,-2.4955,4.702
38.209253,-5.7406,3.3973,-1.5289,6.844
38.209767,-8.1272,4.0638,-0.9153,9.133
38.210396,-8.1940,4.3566,-2.0260,9.499
38.210883,-7.4451,4.1029,-2.0703,8.749
38.211436,-7.9365,3.7368,-0.6023,8.793
38.211895,-9.2037,3.5814,0.3148,9.881
38.217642,-11.0196,3.2936,-0.4613,11.511
38.226614,-9.7810,5.5139,0.1500,11.229
38.237048,-11.2500,6.3332,-0.1810,12.911
38.245801,-12.8284,5.0946,-0.0613,13.803
38.255965,-10.4959,6.0296,-2.0031,12.269
38.329540,-8.1717,5.4850,1.3111,9.929
38.334794,-4.7860,4.4230,1.8599,6.777
38.336859,0.8481,7.0260,1.6236,7.261
38.341185,0.4287,8.1402,0.8362,8.194
38.342822,-7.2479,5.3380,1.5944,9.142
38.344597,-14.9963,2.0974,1.8203,15.251
38.347367,-24.9675,-4.4911,0.6406,25.376
38.350268,-9.2042,-4.8770,-0.0148,10.416
38.351067,9.3383,2.2086,2.4936,9.915
38.356039,13.0047,1.6843,2.1280,13.285
38.367633,8.2956,-1.3734,0.3266,8.415
38.376593,2.3534,-3.2365,0.3471,4.017
38.386006,-2.0150,-3.7444,1.6400,4.557
38.396711,-3.6224,-3.4038,1.2141,5.117
38.406009,-4.2279,-2.1204,0.4354,4.750
38.479139,-5.1377,-1.4390,-0.6852,5.379
38.486027,-5.7959,-1.2670,-1.6079,6.147
38.487696,-6.1666,-1.2792,-2.1194,6.645
38.488643,-6.2508,-1.7156,-2.6664,7.009
38.489311,-5.8890,-2.4855,-3.0049,7.063
38.489805,-5.8433,-3.2730,-2.5629,7.171
38.490395,-6.7702,-3.8004,-2.1336,8.052
38.490935,-8.0187,-3.5779,-1.9940,9.004
38.496370,-8.4399,-3.1247,-1.6768,9.155
38.506049,-7.5514,-2.8361,-1.7026,8.244
38.518002,-6.5336,-2.6899,-1.6000,7.245
38.526764,-6.4471,-2.3820,-1.8467,7.117
38.539611,-6.4014,-1.7541,-2.4745,7.084
38.546399,-5.7341,-0.9514,-2.4521,6.309
38.598035,-4.9778,-0.1995,-1.9781,5.360
38.599934,-4.2719,0.4911,-1.4729,4.545
38.600823,-3.1961,1.3747,-1.1912,3.677
38.601380,-2.3591,2.3912,-1.6031,3.722
38.601986,-1.7726,3.6576,-2.2411,4.641
38.606227,-0.6377,4.9276,-2.2392,5.450
38.617496,0.7786,5.7284,-1.2492,5.914
38.626495,0.6933,6.0285,-1.1212,6.171
38.637014,0.6389,6.8751,-1.4427,7.054
38.645788,1.3000,8.1856,-1.7683,8.475
38.656040,3.7496,9.4743,-1.1321,10.252
38.672410,7.6105,9.9931,0.4859,12.571
38.676389,10.9273,9.3703,1.2486,14.449
38.749996,13.0965,8.0104,1.2365,15.402
38.750948,14.3112,6.7191,1.1412,15.851
38.751217,15.3060,5.2515,1.6585,16.267
38.751517,15.3686,3.5091,2.3841,15.943
38.751780,15.6751,2.1463,3.1913,16.140
38.752048,15.6681,1.1305,3.1885,16.029
38.752402,14.7931,0.6247,2.8968,15.087
38.758698,13.6996,0.7990,2.6736,13.981
38.769142,13.1331,1.1061,2.1028,13.346
38.776424,13.6160,1.4306,1.9238,13.825
38.786259,14.1862,1.9450,1.9835,14.456
38.796378,-7.4527,16.1531,0.9072,17.813
38.806055,1.8132,3.5156,6.4744,7.587
38.822199,12.1247,0.4529,2.6342,12.416
38.826076,6.4168,-0.5736,2.3829,6.869
38.895818,2.9742,0.9107,5.9059,6.675
38.898621,-1.4977,0.6924,1.5652,2.274
38.901358,-2.8270,-0.3917,-7.2508,7.792
38.902642,4.2707,0.7258,-6.8340,8.091
38.904580,7.9041,2.0824,-1.6135,8.332
38.906858,4.1412,0.9052,-0.4653,4.264
38.907466,0.3603,0.1240,-2.2691,2.301
38.907902,-0.7244,-0.1512,-4.8655,4.921
38.917455,1.4465,0.6644,-5.3063,5.540
38.925993,4.9744,0.8947,-1.7670,5.354
38.936054,8.1271,0.0716,11.3070,13.925
38.945693,8.5725,0.8970,17.3577,19.380
38.956351,5.5698,0.6855,5.8856,8.132
39.007171,0.7152,0.3725,-1.6756,1.860
39.009294,0.2723,0.5117,-3.5095,3.557
39.010380,6.2045,1.3176,-1.4812,6.514
39.012520,3.0577,0.5088,0.3292,3.117
39.013197,-0.5201,-0.4348,2.1837,2.287
39.018979,0.3025,-0.0250,1.6638,1.691
39.026202,1.1244,0.1398,0.3876,1.198
39.036617,-0.2148,-0.0769,0.2582,0.345
39.046180,-0.6911,-0.3425,0.7946,1.107
39.055983,0.1723,0.0487,1.6648,1.674
39.068205,0.6908,-0.0895,2.2750,2.379
39.076342,-0.4509,-0.2762,2.3524,2.411
39.086067,-0.2510,-0.0708,0.6872,0.735
39.095886,0.2415,0.1736,-0.7253,0.784
39.106022,0.9314,0.3299,-1.1999,1.554
39.154289,0.5174,0.1925,-0.5547,0.783
39.156702,-0.1181,0.0751,-0.0127,0.141
39.157190,-0.0083,0.0069,-0.0098,0.015
39.157518,-0.1244,-0.0613,0.2173,0.258
39.157829,-0.5151,-0.2374,0.5908,0.819
39.165761,-0.2604,-0.2371,0.8960,0.963
39.175697,0.1194,-0.0900,0.7531,0.768
39.186330,-0.0394,-0.0409,0.5060,0.509
39.196004,-0.2666,-0.1291,0.3584,0.465
39.205598,0.4361,0.1355,0.3198,0.558
39.217265,-0.7498,-0.2466,0.5153,0.943
39.225840,-0.6340,-0.3054,0.5368,0.885
39.236027,0.3503,-0.0508,0.6764,0.763
39.245714,0.0903,-0.0708,0.8074,0.816
39.256944,-0.4034,-0.1200,0.6081,0.740
39.334546,-0.5948,-0.0813,0.3914,0.717
39.337886,0.7799,0.2905,-0.2648,0.873
39.339259,-0.9993,-0.1804,0.0368,1.016
39.340590,-1.1534,-0.2203,-0.1901,1.190
39.341318,-0.3043,0.0237,-0.0574,0.311
39.341945,-0.2127,0.0616,0.2006,0.299
39.342551,-0.8274,-0.0474,-0.0510,0.830
39.343717,-0.7592,0.0588,-0.1666,0.779
39.346617,-0.5576,0.1062,-0.1181,0.580
39.357384,-0.7118,0.2711,0.2310,0.796
39.366288,-0.6043,0.4654,-0.5078,0.916
39.377354,-0.5982,0.5026,-1.0523,1.311
39.452645,-0.4474,0.8146,-1.2201,1.534
39.454669,-0.3581,0.9013,-1.3548,1.666
39.455497,-0.3591,0.5961,-1.3189,1.491
39.456044,-0.2845,0.5366,-0.5677,0.831
39.456618,-1.4978,1.6545,-0.9104,2.410
39.458467,-6.4044,4.2733,-0.3771,7.708
39.459264,-7.2235,4.4206,-3.8670,9.310
39.459956,-9.0368,5.5891,-1.0209,10.674
39.466395,-7.4649,3.4145,-1.1152,8.284
39.476466,-5.0775,2.4105,-0.9213,5.696
39.486082,-4.2266,2.8923,-2.5585,5.725
39.496213,-5.1501,4.0090,-2.4287,6.964
39.506208,-6.9731,3.4782,-1.6291,7.961
39.516565,-7.8007,2.9680,-1.2828,8.444
39.526860,-7.8765,3.9823,0.2862,8.831
39.584828,-9.4739,4.3370,0.1892,10.421
39.588022,-11.8838,3.8177,-0.6422,12.498
39.589629,-10.4168,6.4364,-3.2679,12.673
39.590879,-10.8375,7.9024,-0.9847,13.449
39.592035,-11.4240,6.7438,-0.1287,13.267
39.592991,-8.5901,6.4299,-0.8610,10.765
39.596519,-7.1283,4.6423,-1.0022,8.566
